event_id,subject,threshold,distance_masker,distance_target,level_masker,level_target,masker_type,stim_type,talker,normalisation_method,normalisation_level_masker,normalisation_level_target,abs_spatial_separation,relative_threshold,mgb_level_target,mgb_level_masker,tmr,relative_tmr
0,sub_111,-7.75,7.0,7.0,90.34149293193904,82.59149293193902,babble,syllable,p284,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,20.394543041880297,30.274003895748137,0.6736652050422914,0.0
0,sub_111,-11.375,8.0,7.0,91.58892582949888,78.96649293193902,babble,syllable,p284,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,-3.625,16.974194977994273,30.254889529861288,0.5610397275204362,-0.11262547752185526
0,sub_111,-13.25,12.0,7.0,93.00003341222715,77.09149293193902,babble,syllable,p284,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-5.5,15.505335691865156,30.341346159944948,0.5110299197052267,-0.16263528533706473
0,sub_111,-10.875,6.0,7.0,89.313683184021,79.46649293193902,babble,syllable,p284,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,-3.125,17.400469205925504,29.946564205375807,0.5810506035547773,-0.0926146014875141
0,sub_111,-16.0,10.0,7.0,92.0152836843556,74.34149293193902,babble,syllable,p284,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,-8.25,13.721361798002619,30.271996754071978,0.4532691354810256,-0.22039606956126584
0,sub_105,-14.6,7.0,7.0,90.34149293193904,76.54149293193902,babble,syllable,p245,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,15.113307324764918,30.274003895748137,0.4992173277379911,0.0
0,sub_105,-13.5,8.0,7.0,91.58892582949886,77.87482626527235,babble,syllable,p245,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,1.0999999999999996,16.094091954859266,30.254889529861288,0.5319501146740117,0.03273278693602055
0,sub_105,-10.2,2.0,7.0,84.40078082039426,80.54149293193902,babble,syllable,p245,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,4.4,18.366260340802,29.645072252093144,0.6195383902127348,0.12032106247474372
0,sub_105,-14.0,6.0,7.0,89.31368318402099,75.94149293193901,babble,syllable,p245,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,0.5999999999999996,14.70573189614825,29.94656420537578,0.4910657461502175,-0.008151581587773626
0,sub_105,-15.1,10.0,7.0,92.0152836843556,75.74149293193902,babble,syllable,p245,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,-0.5,14.574532406829036,30.271996754071978,0.481452628488029,-0.0177646992499621
0,sub_105,-14.2,4.0,7.0,87.57049330475357,76.47482626527236,babble,syllable,p245,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,0.40000000000000036,15.06698583561058,30.035097752810543,0.5016459729750898,0.0024286452370987366
0,sub_105,-14.7,12.0,7.0,93.00003341222715,76.87482626527235,babble,syllable,p245,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-0.09999999999999964,15.348797259608716,30.341346159944948,0.5058706749099812,0.006653347171990065
0,sub_104,-15.9,12.0,7.0,93.00003341222715,74.00815959860569,babble,syllable,p284,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-1.200000000000001,13.53505005806997,30.341346159944948,0.4460926020460566,-0.04705572465654556
0,sub_104,-22.3,6.0,7.0,89.31368318402099,69.741492931939,babble,syllable,p284,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,-7.600000000000001,11.721762178319153,29.94656420537578,0.3914226052087455,-0.10172572149385667
0,sub_104,-16.3,4.0,7.0,87.57049330475355,72.741492931939,babble,syllable,p284,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,-1.6000000000000014,12.886079280219036,30.035097752810543,0.42903403831982595,-0.06411428838277622
0,sub_104,-18.5,8.0,7.0,91.58892582949886,71.20815959860568,babble,syllable,p284,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,-3.8000000000000007,12.225499223568164,30.254889529861288,0.404083419689955,-0.08906490701264719
0,sub_104,-19.2,10.0,7.0,92.0152836843556,71.80815959860568,babble,syllable,p284,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,-4.5,12.467680617720731,30.271996754071978,0.41185524427104947,-0.0812930824315527
0,sub_104,-14.2,2.0,7.0,84.40078082039427,77.47482626527236,babble,syllable,p284,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,0.5,15.78898559642957,29.645072252093144,0.5326006785264205,0.03945235182381829
0,sub_104,-14.7,7.0,7.0,90.34149293193904,76.27482626527235,babble,syllable,p284,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,14.929574363776254,30.274003895748137,0.49314832670260217,0.0
0,sub_110,-10.125,4.0,7.0,87.57049330475357,80.21649293193902,babble,syllable,p248,mgb_normalisation,87.57049330475357,90.34149293193902,3.0,-3.5,18.067179299109398,30.035097752810543,0.6015355584257672,-0.11233213244226847
0,sub_110,-6.625,7.0,7.0,90.34149293193904,83.71649293193902,babble,syllable,p248,mgb_normalisation,90.34149293193902,90.34149293193902,0.0,0.0,21.61163325438764,30.274003895748137,0.7138676908680357,0.0
0,sub_110,-10.125,12.0,7.0,93.00003341222715,80.21649293193902,babble,syllable,p248,mgb_normalisation,93.00003341222715,90.34149293193902,5.0,-3.5,18.067179299109398,30.341346159944948,0.5954639983298019,-0.1184036925382338
0,sub_110,-10.125,6.0,7.0,89.31368318402099,80.21649293193902,babble,syllable,p248,mgb_normalisation,89.31368318402099,90.34149293193902,1.0,-3.5,18.067179299109398,29.94656420537578,0.6033139286097506,-0.11055376225828506
0,sub_110,-13.0,2.0,7.0,84.40078082039427,77.34149293193902,babble,syllable,p248,mgb_normalisation,84.40078082039426,90.34149293193902,5.0,-6.375,15.689354137791355,29.645072252093144,0.52923986841299,-0.18462782245504572
0,sub_110,-10.0,10.0,7.0,92.0152836843556,80.34149293193902,babble,syllable,p248,mgb_normalisation,92.0152836843556,90.34149293193902,3.0,-3.375,18.18148250229015,30.271996754071978,0.6006040054111893,-0.1132636854568464
0,sub_110,-10.5,8.0,7.0,91.58892582949888,79.84149293193902,babble,syllable,p248,mgb_normalisation,91.58892582949886,90.34149293193902,1.0,-3.875,17.72972943982441,30.254889529861288,0.5860120369081281,-0.1278556539599076
